PERMNO,HdrCUSIP,Ticker,PERMCO,MthCalDt,MthPrc,MthRet,MthVol,ShrOut,DisFacPr,vwretd
89468,46428743,TLT,37493,2017-02-28,121.740000,0.015861,189728442,43200,0.000000,0.032598
89468,46428743,TLT,37493,2017-03-31,120.710000,-0.006520,192534874,47100,0.000000,0.002062
89468,46428743,TLT,37493,2017-04-28,122.350000,0.015707,161652858,54500,0.000000,0.009655
89468,46428743,TLT,37493,2017-05-31,124.400000,0.018895,159324204,55900,0.000000,0.009335
89468,46428743,TLT,37493,2017-06-30,125.120000,0.007918,181928033,58200,0.000000,0.009571
89468,46428743,TLT,37493,2017-07-31,124.040000,-0.006580,151181508,60000,0.000000,0.020277
89468,46428743,TLT,37493,2017-08-31,127.990000,0.034069,156013613,57500,0.000000,0.001600
89468,46428743,TLT,37493,2017-09-29,124.760000,-0.023217,192036987,74500,0.000000,0.023729
89468,46428743,TLT,37493,2017-10-31,124.460000,-0.000379,163420993,65100,0.000000,0.019275
89468,46428743,TLT,37493,2017-11-30,125.120000,0.007423,149579822,54200,0.000000,0.027231
89468,46428743,TLT,37493,2017-12-29,126.860000,0.018080,176221960,56100,0.000000,0.012122
89468,46428743,TLT,37493,2017-12-29,126.860000,0.018080,176221960,56100,0.000000,0.012122
89468,46428743,TLT,37493,2018-01-31,122.730000,-0.032556,237843950,54900,,0.050577
89468,46428743,TLT,37493,2018-02-28,118.750000,-0.030388,246987229,56600,0.000000,-0.039454
89468,46428743,TLT,37493,2018-03-29,121.900000,0.028582,165733352,52500,0.000000,-0.018421
89468,46428743,TLT,37493,2018-04-30,119.100000,-0.020882,152839562,65700,0.000000,0.004679
89468,46428743,TLT,37493,2018-05-31,121.220000,0.020053,174095798,54600,0.000000,0.026146
89468,46428743,TLT,37493,2018-06-29,121.720000,0.006468,160571216,61200,0.000000,0.005359
89468,46428743,TLT,37493,2018-07-31,119.700000,-0.014367,134920606,63400,0.000000,0.031573
89468,46428743,TLT,37493,2018-08-31,120.995000,0.013095,142412364,64500,0.000000,0.030226
89468,46428743,TLT,37493,2018-09-28,117.270000,-0.028587,160290685,78300,0.000000,0.000425
89468,46428743,TLT,37493,2018-10-31,113.580000,-0.029291,263435107,68800,0.000000,-0.074045
89468,46428743,TLT,37493,2018-11-30,115.330000,0.017867,145295769,66400,0.000000,0.018512
89468,46428743,TLT,37493,2018-12-31,121.510000,0.058500,220935503,72400,0.000000,-0.089890
89468,46428743,TLT,37493,2018-12-31,121.510000,0.058500,220935503,72400,0.000000,-0.089890
89468,46428743,TLT,37493,2019-01-31,121.970000,0.003786,202223981,83200,,0.088294
89468,46428743,TLT,37493,2019-02-28,120.020000,-0.013752,130081760,91300,0.000000,0.032724
89468,46428743,TLT,37493,2019-03-29,126.440000,0.055740,174023932,79500,0.000000,0.012962
89468,46428743,TLT,37493,2019-04-30,123.650000,-0.019878,180029958,106000,0.000000,0.037893
89468,46428743,TLT,37493,2019-05-31,131.830000,0.068382,184913797,108600,0.000000,-0.061679
89468,46428743,TLT,37493,2019-06-28,132.810000,0.009484,192173547,108000,0.000000,0.067279
89468,46428743,TLT,37493,2019-07-31,132.890000,0.002571,181357834,110600,0.000000,0.011854
89468,46428743,TLT,37493,2019-08-30,147.280000,0.110448,334187190,115800,0.000000,-0.020339
89468,46428743,TLT,37493,2019-09-30,143.080000,-0.026800,262849606,128800,0.000000,0.016033
89468,46428743,TLT,37493,2019-10-31,141.240000,-0.011137,252177242,132500,0.000000,0.019257
89468,46428743,TLT,37493,2019-11-29,140.420000,-0.004068,158246181,124500,0.000000,0.034999
89468,46428743,TLT,37493,2019-12-31,135.480000,-0.031961,171192696,127400,0.000000,0.028489
89468,46428743,TLT,37493,2019-12-31,135.480000,-0.031961,171192696,127400,0.000000,0.028489
89468,46428743,TLT,37493,2020-01-31,145.900000,0.076912,204829972,131800,,-0.001728
89468,46428743,TLT,37493,2020-02-28,155.310000,0.066266,261450099,136900,0.000000,-0.077918
89468,46428743,TLT,37493,2020-03-31,164.970000,0.063780,568018971,110100,0.000000,-0.141733
89468,46428743,TLT,37493,2020-04-30,166.740000,0.012169,188026563,116500,0.000000,0.129674
89468,46428743,TLT,37493,2020-05-29,163.590000,-0.017629,192335436,113000,0.000000,0.053739
89468,46428743,TLT,37493,2020-06-30,163.930000,0.003376,248058988,116600,0.000000,0.025299
89468,46428743,TLT,37493,2020-07-31,171.000000,0.044352,194957683,120600,0.000000,0.055532
89468,46428743,TLT,37493,2020-08-31,162.190000,-0.050459,209460431,110500,0.000000,0.068442
89468,46428743,TLT,37493,2020-09-30,163.260000,0.007721,197437142,116700,0.000000,-0.035056
89468,46428743,TLT,37493,2020-10-30,157.570000,-0.033854,222678541,122200,0.000000,-0.020178
89468,46428743,TLT,37493,2020-11-30,160.020000,0.016634,237982312,115800,0.000000,0.123707
89468,46428743,TLT,37493,2020-12-31,157.730000,-0.012259,193142309,120800,0.000000,0.045048
89468,46428743,TLT,37493,2020-12-31,157.730000,-0.012259,193142309,120800,0.000000,0.045048
89468,46428743,TLT,37493,2021-01-29,152.000000,-0.036328,217985499,111800,,-0.000631
89468,46428743,TLT,37493,2021-02-26,143.120000,-0.057332,289877101,103300,0.000000,0.029196
89468,46428743,TLT,37493,2021-03-31,135.450000,-0.052439,394651539,104900,0.000000,0.030573
89468,46428743,TLT,37493,2021-04-30,138.640000,0.024929,262362064,91700,0.000000,0.048190
89468,46428743,TLT,37493,2021-05-28,138.440000,0.000021,273128189,90000,0.000000,0.007092
89468,46428743,TLT,37493,2021-06-30,144.350000,0.044193,321565496,107200,0.000000,0.023422
89468,46428743,TLT,37493,2021-07-30,149.520000,0.037163,355703178,111200,0.000000,0.011828
89468,46428743,TLT,37493,2021-08-31,148.830000,-0.003414,339744449,114600,0.000000,0.027146
89468,46428743,TLT,37493,2021-09-30,144.320000,-0.029070,349715191,108000,0.000000,-0.042243
89468,46428743,TLT,37493,2021-10-29,147.690000,0.024640,345877546,104400,0.000000,0.064650
89468,46428743,TLT,37493,2021-11-30,151.590000,0.027726,354533822,113200,0.000000,-0.018351
89468,46428743,TLT,37493,2021-12-31,148.190000,-0.020147,405362064,132800,0.000000,0.033341
89468,46428743,TLT,37493,2021-12-31,148.190000,-0.020147,405362064,132800,0.000000,0.033341
89468,46428743,TLT,37493,2022-01-31,142.390000,-0.039139,400125179,110100,,-0.059822
89468,46428743,TLT,37493,2022-02-28,139.870000,-0.016325,401735672,115200,0.000000,-0.021838
89468,46428743,TLT,37493,2022-03-31,132.080000,-0.054460,553482741,151300,0.000000,0.030506
89468,46428743,TLT,37493,2022-04-29,119.450000,-0.094246,469848529,158100,0.000000,-0.089387
89468,46428743,TLT,37493,2022-05-31,116.560000,-0.022503,499103638,174100,0.000000,-0.002113
89468,46428743,TLT,37493,2022-06-30,114.870000,-0.012740,400901989,176300,0.000000,-0.083997
89468,46428743,TLT,37493,2022-07-29,117.430000,0.024289,326242251,211900,0.000000,0.090351
89468,46428743,TLT,37493,2022-08-31,111.880000,-0.045571,342048816,227100,0.000000,-0.036233
89468,46428743,TLT,37493,2022-09-30,102.450000,-0.082314,434919056,236100,0.000000,-0.091323
89468,46428743,TLT,37493,2022-10-31,96.110000,-0.059678,496884531,253600,0.000000,0.077394
89468,46428743,TLT,37493,2022-11-30,102.730000,0.071482,433845368,264700,0.000000,0.052354
89468,46428743,TLT,37493,2022-12-30,99.560000,-0.026278,469012127,271100,0.000000,-0.057120
89468,46428743,TLT,37493,2022-12-30,99.560000,-0.026278,469012127,271100,0.000000,-0.057120
89468,46428743,TLT,37493,2023-01-31,107.170000,0.076436,386293562,290100,,0.071823
89468,46428743,TLT,37493,2023-02-28,101.710000,-0.048530,337036845,299100,0.000000,-0.024666
89468,46428743,TLT,37493,2023-03-31,106.370000,0.048419,629691642,325600,0.000000,0.023950
89468,46428743,TLT,37493,2023-04-28,106.460000,0.003369,360734415,340600,0.000000,0.008976
89468,46428743,TLT,37493,2023-05-31,102.990000,-0.030080,493895552,375100,0.000000,0.000708
89468,46428743,TLT,37493,2023-06-30,102.940000,0.002161,468205274,384100,0.000000,0.066183
89468,46428743,TLT,37493,2023-07-31,100.050000,-0.025430,535928706,431900,0.000000,0.035617
89468,46428743,TLT,37493,2023-08-31,96.640000,-0.031374,666037928,420700,0.000000,-0.020608
89468,46428743,TLT,37493,2023-09-29,88.690000,-0.079472,636157791,435000,0.000000,-0.047391
89468,46428743,TLT,37493,2023-10-31,83.580000,-0.054581,1160570323,473900,0.000000,-0.028865
89468,46428743,TLT,37493,2023-11-30,91.560000,0.099163,1038021419,502500,0.000000,0.092053
89468,46428743,TLT,37493,2023-12-29,98.880000,0.086700,966834950,522700,0.000000,0.053604
89468,46428743,TLT,37493,2023-12-29,98.880000,0.086700,966834950,522700,0.000000,0.053604
89468,46428743,TLT,37493,2024-01-31,96.660000,-0.022451,1052859529,520900,,0.007561
89468,46428743,TLT,37493,2024-02-29,94.180000,-0.022581,838894605,529000,0.000000,0.050583
89468,46428743,TLT,37493,2024-03-28,94.620000,0.007812,693542560,524400,0.000000,0.032450
89468,46428743,TLT,37493,2024-04-30,88.220000,-0.064492,985071030,515400,0.000000,-0.042724
89468,46428743,TLT,37493,2024-05-31,90.450000,0.028841,786211453,527700,0.000000,0.046552
89468,46428743,TLT,37493,2024-06-28,91.780000,0.018119,639816094,579400,0.000000,0.026073
89468,46428743,TLT,37493,2024-07-31,94.810000,0.036358,753838997,603400,0.000000,0.019877
89468,46428743,TLT,37493,2024-08-30,96.490000,0.021082,863885379,640400,0.000000,0.021570
89468,46428743,TLT,37493,2024-09-30,98.100000,0.019939,740579978,619900,0.000000,0.020970
89468,46428743,TLT,37493,2024-10-31,92.450000,-0.054573,888003999,653800,0.000000,-0.008300
89468,46428743,TLT,37493,2024-11-29,93.970000,0.019916,940128284,627500,0.000000,0.064859
89468,46428743,TLT,37493,2024-12-31,87.330000,-0.063771,775235144,572600,0.000000,-0.031580
89468,46428743,TLT,37493,2024-12-31,87.330000,-0.063771,775235144,572600,0.000000,-0.031580
89468,46428743,TLT,37493,2025-01-31,87.760000,0.004924,669105076,600600,,0.032292
89468,46428743,TLT,37493,2025-02-28,92.430000,0.056944,698205881,571600,0.000000,-0.017566
89468,46428743,TLT,37493,2025-03-31,91.030000,-0.012063,724031018,569900,0.000000,-0.055123
89468,46428743,TLT,37493,2025-04-30,89.470000,-0.013640,1101591002,533000,0.000000,-0.003612
89468,46428743,TLT,37493,2025-05-30,86.280000,-0.032092,834703148,577800,0.000000,0.061265
89468,46428743,TLT,37493,2025-06-30,88.250000,0.026670,777594669,548800,0.000000,0.049246
89730,46428723,EEM,37493,2009-01-30,22.650000,-0.092911,1646884500,782550,,-0.077471
89730,46428723,EEM,37493,2009-02-27,21.230000,-0.062693,1460756700,795600,,-0.100166
89730,46428723,EEM,37493,2009-03-31,24.810000,0.168629,1894867700,859500,,0.086803
89730,46428723,EEM,37493,2009-04-30,28.670000,0.155582,1412097100,900000,,0.109466
89730,46428723,EEM,37493,2009-05-29,33.240000,0.159400,1361276500,934650,,0.067787
89730,46428723,EEM,37493,2009-06-30,32.230000,-0.022537,1645579600,882900,0.000000,-0.003019
89730,46428723,EEM,37493,2009-07-31,35.780000,0.110146,1515310600,883350,,0.081779
89730,46428723,EEM,37493,2009-08-31,35.310000,-0.013136,1360330800,853200,,0.031510
89730,46428723,EEM,37493,2009-09-30,38.910000,0.101954,1422922500,870750,,0.045281
89730,46428723,EEM,37493,2009-10-30,37.570000,-0.034438,1871404300,924750,,-0.028072
89730,46428723,EEM,37493,2009-11-30,40.520000,0.078520,1605568800,924300,,0.057075
89730,46428723,EEM,37493,2009-12-31,41.500000,0.032674,1226389000,941850,0.000000,0.028475
89730,46428723,EEM,37493,2009-12-31,41.500000,0.032674,1226389000,941850,0.000000,0.028475
89730,46428723,EEM,37493,2010-01-29,38.280000,-0.077590,1418908500,937350,,-0.037172
89730,46428723,EEM,37493,2010-02-26,38.960000,0.017764,1633494200,862200,,0.034744
89730,46428723,EEM,37493,2010-03-31,42.122500,0.081173,1426799000,834300,,0.063668
89730,46428723,EEM,37493,2010-04-30,42.050000,-0.001721,1427393300,843750,,0.020036
89730,46428723,EEM,37493,2010-05-28,38.100000,-0.093936,2635064000,847350,,-0.079240
89730,46428723,EEM,37493,2010-06-30,37.320000,-0.014013,1864986600,909450,0.000000,-0.050780
89730,46428723,EEM,37493,2010-07-30,41.400000,0.109325,1365461800,941400,,0.070360
89730,46428723,EEM,37493,2010-08-31,40.060000,-0.032367,1252069000,989550,,-0.042863
89730,46428723,EEM,37493,2010-09-30,44.770000,0.117574,1062118500,1008900,,0.091628
89730,46428723,EEM,37493,2010-10-29,46.120000,0.030154,1227345000,1043100,,0.038591
89730,46428723,EEM,37493,2010-11-30,44.780000,-0.029055,1431407500,1031850,,0.005117
89730,46428723,EEM,37493,2010-12-31,47.642000,0.072708,1050624600,1017900,0.000000,0.067182
89730,46428723,EEM,37493,2010-12-31,47.642000,0.072708,1050624600,1017900,0.000000,0.067182
89730,46428723,EEM,37493,2011-01-31,45.810000,-0.038453,1322996600,914400,,0.019183
89730,46428723,EEM,37493,2011-02-28,45.790000,-0.000437,1483150500,800100,,0.038156
89730,46428723,EEM,37493,2011-03-31,48.670000,0.062896,1479301900,789750,,0.003341
89730,46428723,EEM,37493,2011-04-29,50.000000,0.027327,1104178600,835200,,0.028597
89730,46428723,EEM,37493,2011-05-31,48.530000,-0.029400,1305163700,827100,,-0.014948
89730,46428723,EEM,37493,2011-06-30,47.600000,-0.009258,1129286300,813600,0.000000,-0.018447
89730,46428723,EEM,37493,2011-07-29,47.110000,-0.010294,905436300,818100,,-0.022534
89730,46428723,EEM,37493,2011-08-31,42.750000,-0.092549,1995308800,784350,,-0.057564
89730,46428723,EEM,37493,2011-09-30,35.095000,-0.179064,1680340100,755100,,-0.084983
89730,46428723,EEM,37493,2011-10-31,40.815000,0.162986,1757429400,817650,,0.114146
89730,46428723,EEM,37493,2011-11-30,40.010000,-0.019723,1327254300,845550,,-0.006270
89730,46428723,EEM,37493,2011-12-30,37.940000,-0.043016,1148972500,858600,0.000000,0.003676
89730,46428723,EEM,37493,2012-01-31,42.110000,0.109910,1132010100,882900,,0.054106
89730,46428723,EEM,37493,2012-02-29,44.330000,0.052719,1035150900,920250,,0.041225
89730,46428723,EEM,37493,2012-03-30,42.945000,-0.031243,1084007400,922950,,0.024020
89730,46428723,EEM,37493,2012-04-30,42.215000,-0.016998,1028907200,905850,,-0.006829
89730,46428723,EEM,37493,2012-05-31,37.700000,-0.106953,1346934500,868050,,-0.065590
89730,46428723,EEM,37493,2012-06-29,39.135000,0.050970,1059074000,873900,0.000000,0.038151
89730,46428723,EEM,37493,2012-07-31,39.120000,-0.000383,900987700,876150,,0.010307
89730,46428723,EEM,37493,2012-08-31,39.280000,0.004090,839270000,876150,,0.026317
89730,46428723,EEM,37493,2012-09-28,41.325000,0.052062,908055900,896400,,0.026513
89730,46428723,EEM,37493,2012-10-31,41.150000,-0.004235,942795000,926550,,-0.014055
89730,46428723,EEM,37493,2012-11-30,41.785000,0.015431,1118695600,983250,,0.006217
89730,46428723,EEM,37493,2012-12-31,44.350000,0.068131,964699800,1105650,0.000000,0.012569
89730,46428723,EEM,37493,2012-12-31,44.350000,0.068131,964699800,1105650,0.000000,0.012569
89730,46428723,EEM,37493,2013-01-31,44.215000,-0.003044,1070649800,1182600,,0.054142
89730,46428723,EEM,37493,2013-02-28,43.205000,-0.022843,946480900,1166850,,0.008282
89730,46428723,EEM,37493,2013-03-28,42.770000,-0.010068,1056153200,1068750,,0.035295
89730,46428723,EEM,37493,2013-04-30,43.290000,0.012158,1324110500,1044900,,0.014939
89730,46428723,EEM,37493,2013-05-31,41.195000,-0.048395,1203340500,1016550,,0.019128
89730,46428723,EEM,37493,2013-06-28,38.500000,-0.053394,1877443800,894150,0.000000,-0.015072
89730,46428723,EEM,37493,2013-07-31,39.010000,0.013247,1436070400,910350,,0.052658
89730,46428723,EEM,37493,2013-08-30,38.020000,-0.025378,1410824000,905400,,-0.025750
89730,46428723,EEM,37493,2013-09-30,40.755000,0.071936,1416712600,1012500,,0.037497
89730,46428723,EEM,37493,2013-10-31,42.455000,0.041713,1293449200,1042650,,0.039888
89730,46428723,EEM,37493,2013-11-29,42.350000,-0.002473,1307799800,1004850,,0.024956
89730,46428723,EEM,37493,2013-12-31,41.795000,-0.004365,1263054800,971550,0.000000,0.026140
89730,46428723,EEM,37493,2014-01-31,38.190000,-0.086254,1760606000,832050,,-0.030020
89730,46428723,EEM,37493,2014-02-28,39.480000,0.033778,1540213900,777150,,0.046198
89730,46428723,EEM,37493,2014-03-31,41.010000,0.038754,1513694853,774900,,0.004540
89730,46428723,EEM,37493,2014-04-30,41.330000,0.007803,1473705895,871200,,0.001573
89730,46428723,EEM,37493,2014-05-30,42.550000,0.029519,1040416202,892800,,0.020254
89730,46428723,EEM,37493,2014-06-30,43.230000,0.023992,772446819,919350,0.000000,0.027973
89730,46428723,EEM,37493,2014-07-31,43.820000,0.013648,884425787,962100,,-0.020555
89730,46428723,EEM,37493,2014-08-29,45.060000,0.028298,1024756798,982800,,0.040205
89730,46428723,EEM,37493,2014-09-30,41.560000,-0.077674,1431632850,940500,,-0.025196
89730,46428723,EEM,37493,2014-10-31,42.150000,0.014196,1722077094,876600,,0.021164
89730,46428723,EEM,37493,2014-11-28,41.500000,-0.015421,834550842,876600,,0.021104
89730,46428723,EEM,37493,2014-12-31,39.290000,-0.039941,1240555797,819900,0.000000,-0.003659
89730,46428723,EEM,37493,2015-01-30,39.020000,-0.006872,1267125471,795150,,-0.027163
89730,46428723,EEM,37493,2015-02-27,40.740000,0.044080,791529009,795150,,0.055915
89730,46428723,EEM,37493,2015-03-31,40.130000,-0.014973,1205310690,738450,,-0.010397
89730,46428723,EEM,37493,2015-04-30,42.880000,0.068527,1029246400,772200,,0.008766
89730,46428723,EEM,37493,2015-05-29,41.120000,-0.041045,820405291,771750,,0.010277
89730,46428723,EEM,37493,2015-06-30,39.620000,-0.029278,1024835523,740250,0.000000,-0.019231
89730,46428723,EEM,37493,2015-07-31,37.120000,-0.063099,1171469770,663300,,0.012108
89730,46428723,EEM,37493,2015-08-31,33.840000,-0.088362,1698225993,621450,,-0.059926
89730,46428723,EEM,37493,2015-09-30,32.780000,-0.031324,1344403869,652950,,-0.033756
89730,46428723,EEM,37493,2015-10-30,34.870000,0.063758,1402388295,669150,,0.073937
89730,46428723,EEM,37493,2015-11-30,33.990000,-0.025237,1200093369,651600,,0.002404
89730,46428723,EEM,37493,2015-12-31,32.190000,-0.038317,1400386443,662400,0.000000,-0.022209
89730,46428723,EEM,37493,2016-01-29,30.570000,-0.050326,1442935995,604800,,-0.057085
89730,46428723,EEM,37493,2016-02-29,30.320000,-0.008178,1333275715,604800,,0.000620
89730,46428723,EEM,37493,2016-03-31,34.250000,0.129617,1556569835,742050,,0.070491
89730,46428723,EEM,37493,2016-04-29,34.390000,0.004088,1259960851,749700,,0.011718
89730,46428723,EEM,37493,2016-05-31,33.120000,-0.036929,1426380178,654300,,0.014340
89730,46428723,EEM,37493,2016-06-30,34.360000,0.045570,1687422391,667350,0.000000,0.002947
89730,46428723,EEM,37493,2016-07-29,36.205000,0.053696,1306270067,780750,,0.038815
89730,46428723,EEM,37493,2016-08-31,36.530000,0.008977,1607818070,839700,,0.002800
89730,46428723,EEM,37493,2016-09-30,37.450000,0.025185,1780248756,840600,,0.003013
89730,46428723,EEM,37493,2016-10-31,37.140000,-0.008278,1177911737,840600,,-0.021544
89730,46428723,EEM,37493,2016-11-30,35.500000,-0.044157,1818438909,741600,,0.040488
89730,46428723,EEM,37493,2016-12-30,35.010000,-0.002474,1138805562,739800,0.000000,0.018763
89730,46428723,EEM,37493,2017-01-31,37.340000,0.066552,990538308,738900,,0.022153
89730,46428723,EEM,37493,2017-02-28,37.990000,0.017408,827221725,738900,,0.032598
89730,46428723,EEM,37493,2017-03-31,39.390000,0.036852,1490290702,756900,,0.002062
89730,46428723,EEM,37493,2017-04-28,40.060000,0.017009,896440443,759600,,0.009655
89730,46428723,EEM,37493,2017-05-31,41.200000,0.028457,1209241246,764550,,0.009335
89730,46428723,EEM,37493,2017-06-30,41.390000,0.009311,1190106952,780300,0.000000,0.009571
89730,46428723,EEM,37493,2017-07-31,43.800000,0.058227,953527198,797400,,0.020277
89730,46428723,EEM,37493,2017-08-31,44.830000,0.023516,1053555467,801900,,0.001600
89730,46428723,EEM,37493,2017-09-29,44.810000,-0.000446,1069823018,803250,,0.023729
89730,46428723,EEM,37493,2017-10-31,46.280000,0.032805,1030611030,819900,,0.019275
89730,46428723,EEM,37493,2017-11-30,46.100000,-0.003889,1050701249,819900,,0.027231
89730,46428723,EEM,37493,2017-12-29,47.120000,0.037688,1053812019,837900,0.000000,0.012122
89730,46428723,EEM,37493,2018-01-31,51.030000,0.082980,1287481770,899550,,0.050577
89730,46428723,EEM,37493,2018-02-28,48.020000,-0.058985,1919418964,889200,,-0.039454
89730,46428723,EEM,37493,2018-03-29,48.280000,0.005414,1441628386,889200,,-0.018421
89730,46428723,EEM,37493,2018-04-30,46.920000,-0.028169,1298004426,889200,,0.004679
89730,46428723,EEM,37493,2018-05-31,45.690000,-0.026215,1498386747,847350,,0.026146
89730,46428723,EEM,37493,2018-06-29,43.330000,-0.045391,1620835443,712350,0.000000,0.005359
89730,46428723,EEM,37493,2018-07-31,44.860000,0.035310,1274041070,712350,,0.031573
89730,46428723,EEM,37493,2018-08-31,43.170000,-0.037673,1539012792,720450,,0.030226
89730,46428723,EEM,37493,2018-09-28,42.920000,-0.005791,1380017306,722250,,0.000425
89730,46428723,EEM,37493,2018-10-31,39.160000,-0.087605,2020691130,719550,,-0.074045
89730,46428723,EEM,37493,2018-11-30,41.080000,0.049030,1890393328,730350,,0.018512
89730,46428723,EEM,37493,2018-12-31,39.060000,-0.034990,2142896260,748350,0.000000,-0.089890
89730,46428723,EEM,37493,2019-01-31,43.100000,0.103431,1804529235,784800,,0.088294
89730,46428723,EEM,37493,2019-02-28,42.440000,-0.015313,1296966209,807750,,0.032724
89730,46428723,EEM,37493,2019-03-29,42.920000,0.011310,1521681093,807750,,0.012962
89730,46428723,EEM,37493,2019-04-30,43.930000,0.023532,1084608548,807750,,0.037893
89730,46428723,EEM,37493,2019-05-31,40.710000,-0.073298,1791644350,758250,,-0.061679
89730,46428723,EEM,37493,2019-06-28,42.910000,0.062057,1292336209,752400,0.000000,0.067279
89730,46428723,EEM,37493,2019-07-31,41.770000,-0.026567,1045372252,740250,,0.011854
89730,46428723,EEM,37493,2019-08-30,40.190000,-0.037826,1651247843,612450,,-0.020339
89730,46428723,EEM,37493,2019-09-30,40.870000,0.016920,1198491446,612450,,0.016033
89730,46428723,EEM,37493,2019-10-31,42.580000,0.041840,1229709298,615600,,0.019257
89730,46428723,EEM,37493,2019-11-29,42.540000,-0.000939,1094676181,632250,,0.034999
89730,46428723,EEM,37493,2019-12-31,44.870000,0.077114,1254364792,669150,0.000000,0.028489
89730,46428723,EEM,37493,2019-12-31,44.870000,0.077114,1254364792,669150,0.000000,0.028489
89730,46428723,EEM,37493,2020-01-31,42.110000,-0.061511,1620674983,672300,,-0.001728
89730,46428723,EEM,37493,2020-02-28,40.520000,-0.037758,1561200909,630450,,-0.077918
89730,46428723,EEM,37493,2020-03-31,34.130000,-0.157700,2294031464,565650,,-0.141733
89730,46428723,EEM,37493,2020-04-30,36.640000,0.073542,1060037148,565650,,0.129674
89730,46428723,EEM,37493,2020-05-29,37.730000,0.029749,940267326,540900,,0.053739
89730,46428723,EEM,37493,2020-06-30,39.990000,0.066113,1264117801,547650,0.000000,0.025299
89730,46428723,EEM,37493,2020-07-31,43.290000,0.082521,965918014,547650,,0.055532
89730,46428723,EEM,37493,2020-08-31,44.540000,0.028875,677106235,539100,,0.068442
89730,46428723,EEM,37493,2020-09-30,44.090000,-0.010103,951240917,539100,,-0.035056
89730,46428723,EEM,37493,2020-10-30,44.710000,0.014062,939211803,540450,,-0.020178
89730,46428723,EEM,37493,2020-11-30,48.730000,0.089913,1003230894,540450,,0.123707
89730,46428723,EEM,37493,2020-12-31,51.670000,0.071350,860534727,546300,0.000000,0.045048
89730,46428723,EEM,37493,2021-01-29,53.310000,0.031740,887350834,546300,,-0.000631
89730,46428723,EEM,37493,2021-02-26,53.730000,0.007878,740357673,546300,,0.029196
89730,46428723,EEM,37493,2021-03-31,53.340000,-0.007259,1209243011,577800,,0.030573
89730,46428723,EEM,37493,2021-04-30,53.980000,0.011999,741550506,587700,,0.048190
89730,46428723,EEM,37493,2021-05-28,54.870000,0.016488,715320904,587700,,0.007092
89730,46428723,EEM,37493,2021-06-30,55.150000,0.009466,669952142,589500,0.000000,0.023422
89730,46428723,EEM,37493,2021-07-30,51.600000,-0.064370,748212775,589500,,0.011828
89730,46428723,EEM,37493,2021-08-31,52.410000,0.015698,792617758,589500,,0.027146
89730,46428723,EEM,37493,2021-09-30,50.380000,-0.038733,823627808,589500,,-0.042243
89730,46428723,EEM,37493,2021-10-29,50.920000,0.010719,774052103,589500,,0.064650
89730,46428723,EEM,37493,2021-11-30,48.840000,-0.040848,791630082,589500,,-0.018351
89730,46428723,EEM,37493,2021-12-31,48.850000,0.015292,961452315,592200,0.000000,0.033341
89730,46428723,EEM,37493,2021-12-31,48.850000,0.015292,961452315,592200,0.000000,0.033341
89730,46428723,EEM,37493,2022-01-31,48.840000,-0.000205,977547389,592200,,-0.059822
89730,46428723,EEM,37493,2022-02-28,46.730000,-0.043202,922704212,592200,,-0.021838
89730,46428723,EEM,37493,2022-03-31,45.150000,-0.033811,1608868205,626400,,0.030506
89730,46428723,EEM,37493,2022-04-29,42.380000,-0.061351,970804773,654750,,-0.089387
89730,46428723,EEM,37493,2022-05-31,42.640000,0.006135,1164468871,653400,,-0.002113
89730,46428723,EEM,37493,2022-06-30,40.100000,-0.051386,998490665,652050,0.000000,-0.083997
89730,46428723,EEM,37493,2022-07-29,39.960000,-0.003491,759286792,652050,,0.090351
89730,46428723,EEM,37493,2022-08-31,39.430000,-0.013263,739275129,652050,,-0.036233
89730,46428723,EEM,37493,2022-09-30,34.880000,-0.115394,950779171,593100,,-0.091323
89730,46428723,EEM,37493,2022-10-31,34.190000,-0.019782,847980673,578250,,0.077394
89730,46428723,EEM,37493,2022-11-30,39.520000,0.155894,1018378834,596250,,0.052354
89730,46428723,EEM,37493,2022-12-30,37.900000,-0.026471,847006027,603450,0.000000,-0.057120
89730,46428723,EEM,37493,2023-01-31,41.360000,0.091293,801886774,637650,,0.071823
89730,46428723,EEM,37493,2023-02-28,38.230000,-0.075677,664032331,637650,,-0.024666
89730,46428723,EEM,37493,2023-03-31,39.460000,0.032174,818241597,625050,,0.023950
89730,46428723,EEM,37493,2023-04-28,39.130000,-0.008363,512945648,625050,,0.008976
89730,46428723,EEM,37493,2023-05-31,38.190000,-0.024022,590098412,616050,,0.000708
89730,46428723,EEM,37493,2023-06-30,39.560000,0.044027,637891142,593550,0.000000,0.066183
89730,46428723,EEM,37493,2023-07-31,41.950000,0.060415,612422743,593550,,0.035617
89730,46428723,EEM,37493,2023-08-31,39.170000,-0.066269,641215569,544050,,-0.020608
89730,46428723,EEM,37493,2023-09-29,37.950000,-0.031146,549411635,497250,,-0.047391
89730,46428723,EEM,37493,2023-10-31,36.700000,-0.032938,692260012,437400,,-0.028865
89730,46428723,EEM,37493,2023-11-30,39.560000,0.077929,603638543,428400,,0.092053
89730,46428723,EEM,37493,2023-12-29,40.210000,0.036007,619171698,443700,0.000000,0.053604
89730,46428723,EEM,37493,2024-01-31,38.390000,-0.045262,595267319,442800,,0.007561
